fdc_id,name,calories,protein,carbs,fats,source
167800,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",48.0,0.1,11.5,0.2,sr_legacy
167801,"Lemon juice from concentrate, bottled, CONCORD",24.0,0.4,5.4,0.1,sr_legacy
167802,"Lemon juice from concentrate, bottled, REAL LEMON",17.0,0.5,5.7,0.1,sr_legacy
167803,"Cranberry sauce, whole, canned, OCEAN SPRAY",158.0,0.8,40.4,0.1,sr_legacy
167804,"Cranberry sauce, jellied, canned, OCEAN SPRAY",160.0,1.1,40.6,0.0,sr_legacy
167805,"Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C",44.0,0.5,10.5,0.1,sr_legacy
167806,"Baobab powder",250.0,3.7,79.7,0.5,sr_legacy
167807,"Cherry juice, tart",59.0,0.3,13.7,0.5,sr_legacy
167808,"Raspberries, puree, seedless",41.0,1.0,8.0,0.9,sr_legacy
167809,"Raspberries, puree, with seeds",55.0,1.1,11.5,1.0,sr_legacy
167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",211.0,18.2,0.0,14.8,sr_legacy
167811,"Pork, fresh, backfat, raw",812.0,2.9,0.0,88.7,sr_legacy
167812,"Pork, fresh, belly, raw",518.0,9.3,0.0,53.0,sr_legacy
167813,"Pork, fresh, separable fat, raw",632.0,9.3,0.0,65.7,sr_legacy
167814,"Pork, fresh, leg (ham), rump half, separable lean and fat, raw",182.0,20.3,0.0,10.6,sr_legacy
167815,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted",209.0,27.0,0.0,10.3,sr_legacy
167816,"Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)",120.0,21.8,0.0,2.9,sr_legacy
167817,"Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted",165.0,28.9,0.0,4.6,sr_legacy
167818,"Pork, fresh, loin, whole, separable lean and fat, raw",198.0,19.7,0.0,12.6,sr_legacy
167819,"Pork, fresh, loin, whole, separable lean and fat, cooked, braised",239.0,27.2,0.0,13.6,sr_legacy
167820,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",242.0,27.3,0.0,13.9,sr_legacy
167821,"Pork, fresh, loin, whole, separable lean and fat, cooked, roasted",248.0,27.1,0.0,14.7,sr_legacy
167822,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw",194.0,19.6,0.0,12.3,sr_legacy
167823,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised",255.0,26.5,0.0,15.7,sr_legacy
167824,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled",231.0,23.7,0.0,14.3,sr_legacy
167825,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted",254.0,24.3,0.0,16.7,sr_legacy
167826,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised",242.0,28.2,0.0,13.5,sr_legacy
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",209.0,25.6,0.0,11.1,sr_legacy
167828,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted",231.0,27.0,0.0,12.8,sr_legacy
167829,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",127.0,22.0,0.0,3.7,sr_legacy
167830,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",261.0,26.7,0.0,16.3,sr_legacy
167831,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",222.0,24.4,0.0,13.0,sr_legacy
167832,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",248.0,27.0,0.0,14.7,sr_legacy
167833,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",136.0,21.8,0.0,4.8,sr_legacy
167834,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",234.0,28.8,0.0,12.3,sr_legacy
167835,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",222.0,27.0,0.0,11.8,sr_legacy
167836,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",230.0,26.6,0.0,12.9,sr_legacy
167837,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",129.0,21.6,0.0,4.0,sr_legacy
167838,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",195.0,31.0,0.0,6.9,sr_legacy
167839,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",155.0,21.6,0.0,6.9,sr_legacy
167840,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",200.0,29.2,0.0,8.3,sr_legacy
167841,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",196.0,26.6,0.0,9.1,sr_legacy
167842,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",192.0,26.4,0.0,8.8,sr_legacy
167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",236.0,17.2,0.0,18.0,sr_legacy
167844,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",292.0,23.3,0.0,21.4,sr_legacy
167845,"Pork, fresh, shoulder, whole, separable lean only, raw",148.0,19.6,0.0,7.1,sr_legacy
167846,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",230.0,25.3,0.0,13.5,sr_legacy
167847,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",194.0,26.8,0.0,8.9,sr_legacy
167848,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",228.0,26.7,0.0,12.6,sr_legacy
167849,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",186.0,17.4,0.0,12.4,sr_legacy
167850,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",267.0,25.1,0.0,17.7,sr_legacy
167851,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",259.0,25.6,0.0,16.6,sr_legacy
167852,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",232.0,24.2,0.0,14.3,sr_legacy
167853,"Pork, fresh, spareribs, separable lean and fat, raw",277.0,15.5,0.0,23.4,sr_legacy
167854,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",397.0,29.1,0.0,30.3,sr_legacy
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",201.0,27.5,0.0,9.2,sr_legacy
167856,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",233.0,12.5,0.0,20.3,sr_legacy
167857,"Pork, fresh, variety meats and by-products, ears, frozen, raw",234.0,22.4,0.6,15.1,sr_legacy
167858,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",166.0,15.9,0.2,10.8,sr_legacy
167859,"Pork, fresh, variety meats and by-products, feet, raw",212.0,23.2,0.0,12.6,sr_legacy
167860,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",151.0,25.4,0.0,4.7,sr_legacy
167861,"Pork, fresh, variety meats and by-products, leaf fat, raw",857.0,1.8,0.0,94.2,sr_legacy
167862,"Pork, fresh, variety meats and by-products, liver, raw",134.0,21.4,2.5,3.6,sr_legacy
167863,"Pork, fresh, variety meats and by-products, liver, cooked, braised",165.0,26.0,3.8,4.4,sr_legacy
167864,"Pork, fresh, variety meats and by-products, lungs, raw",85.0,14.1,0.0,2.7,sr_legacy
167865,"Pork, fresh, variety meats and by-products, spleen, raw",100.0,17.9,0.0,2.6,sr_legacy
167866,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",149.0,28.2,0.0,3.2,sr_legacy
167867,"Pork, fresh, variety meats and by-products, stomach, raw",159.0,16.9,0.0,10.1,sr_legacy
167868,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",222.0,26.4,0.0,12.1,sr_legacy
167869,"Canadian bacon, unprepared",110.0,20.3,1.3,2.6,sr_legacy
167870,"Pork, cured, feet, pickled",140.0,11.6,0.0,10.0,sr_legacy
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",145.0,20.9,1.5,5.5,sr_legacy
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",178.0,22.6,0.0,9.0,sr_legacy
167873,"Pork, cured, ham, patties, unheated",315.0,12.8,1.7,28.2,sr_legacy
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated",122.0,19.6,0.0,4.3,sr_legacy
167875,"Pork, cured, ham, whole, separable lean and fat, unheated",246.0,18.5,0.1,18.5,sr_legacy
167876,"Pork, cured, ham, whole, separable lean only, unheated",147.0,22.3,0.1,5.7,sr_legacy
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated",579.0,5.7,0.1,61.4,sr_legacy
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted",591.0,7.6,0.0,61.9,sr_legacy
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",280.0,20.4,0.0,21.4,sr_legacy
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",170.0,24.9,0.0,7.0,sr_legacy
167881,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",396.0,17.0,0.0,35.8,sr_legacy
167882,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",195.0,29.6,0.0,7.7,sr_legacy
167883,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",211.0,28.8,0.0,9.7,sr_legacy
167884,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",256.0,25.0,0.0,16.6,sr_legacy
167885,"Pork, cured, ham, extra lean and regular, canned, unheated",144.0,18.0,0.0,7.5,sr_legacy
167886,"Pork, cured, ham, extra lean and regular, canned, roasted",167.0,20.9,0.5,8.4,sr_legacy
167887,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",196.0,29.4,0.0,7.9,sr_legacy
167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",216.0,18.9,0.0,14.9,sr_legacy
167889,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",211.0,19.9,0.0,14.0,sr_legacy
167890,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",255.0,26.3,0.0,15.8,sr_legacy
167891,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",260.0,27.6,0.0,15.8,sr_legacy
167892,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",273.0,25.8,0.0,18.1,sr_legacy
167893,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",224.0,27.7,0.0,11.8,sr_legacy
167894,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",214.0,28.8,0.0,10.1,sr_legacy
167895,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",189.0,19.3,0.0,11.8,sr_legacy
167896,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",273.0,26.5,0.0,17.7,sr_legacy
167897,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",359.0,21.8,0.0,29.5,sr_legacy
167898,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",171.0,28.4,0.0,5.5,sr_legacy
167899,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",170.0,28.2,0.0,5.5,sr_legacy
167900,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",192.0,29.6,0.0,7.3,sr_legacy
167901,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",121.0,22.8,0.0,2.6,sr_legacy
167902,"Pork, fresh, ground, raw",263.0,16.9,0.0,21.2,sr_legacy
167903,"Pork, fresh, ground, cooked",297.0,25.7,0.0,20.8,sr_legacy
167904,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",201.0,29.9,0.0,8.1,sr_legacy
167905,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",147.0,26.0,0.0,4.0,sr_legacy
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",235.0,26.1,0.0,13.7,sr_legacy
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",144.0,21.2,0.0,5.9,sr_legacy
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",211.0,29.5,0.0,9.4,sr_legacy
167909,"HORMEL, Cure 81 Ham",106.0,18.4,0.2,3.6,sr_legacy
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",119.0,18.2,4.6,3.1,sr_legacy
167911,"HORMEL Canadian Style Bacon",122.0,16.9,1.9,4.9,sr_legacy
167912,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",169.0,28.9,0.0,5.0,sr_legacy
167913,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",190.0,28.4,0.0,7.7,sr_legacy
167914,"Pork, cured, bacon, cooked, baked",548.0,35.7,1.4,43.3,sr_legacy
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",121.0,21.4,0.9,3.6,sr_legacy
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",95.0,15.4,0.7,3.5,sr_legacy
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",128.0,20.9,1.2,4.4,sr_legacy
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",131.0,22.0,1.5,4.3,sr_legacy
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",137.0,24.1,0.5,4.3,sr_legacy
167920,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",145.0,24.9,0.3,5.0,sr_legacy
167921,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",293.0,6.2,42.4,11.3,sr_legacy
167922,"Heinz, Weight Watcher, Chocolate Eclair, frozen",241.0,4.4,40.3,6.9,sr_legacy
167923,"Interstate Brands Corp, Wonder Hamburger Rolls",273.0,8.1,50.8,4.2,sr_legacy
167924,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",305.0,5.0,74.3,1.1,sr_legacy
167925,"Crackers, cheese, sandwich-type with cheese filling",490.0,8.9,58.8,24.4,sr_legacy
167926,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",239.0,5.9,43.3,4.7,sr_legacy
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",385.0,4.0,71.8,9.0,sr_legacy
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",409.0,4.7,72.7,11.0,sr_legacy
167929,"Muffin, blueberry, commercially prepared, low-fat",255.0,4.2,50.0,4.2,sr_legacy
167930,"Pie crust, refrigerated, regular, baked",506.0,3.4,58.5,28.7,sr_legacy
167931,"Pie crust, deep dish, frozen, baked, made with enriched flour",521.0,6.1,52.5,31.8,sr_legacy
167932,"Pie crust, refrigerated, regular, unbaked",445.0,3.0,51.1,25.5,sr_legacy
167933,"Crackers, whole-wheat, reduced fat",416.0,11.3,75.5,7.6,sr_legacy
167934,"Crackers, wheat, reduced fat",444.0,9.3,71.5,13.4,sr_legacy
167935,"Bread, pan dulce, sweet yeast bread",367.0,9.4,56.4,11.6,sr_legacy
167936,"Keikitos (muffins), Latino bakery item",467.0,6.8,53.2,25.2,sr_legacy
167937,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",418.0,6.6,48.9,21.7,sr_legacy
167938,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",445.0,8.8,66.3,16.1,sr_legacy
167939,"Garlic bread, frozen",350.0,8.4,41.7,16.6,sr_legacy
167940,"Cinnamon buns, frosted (includes honey buns)",452.0,4.5,48.6,26.6,sr_legacy
167941,"Crackers, cheese, reduced fat",418.0,10.0,68.2,11.7,sr_legacy
167942,"Crackers, saltines, whole wheat (includes multi-grain)",398.0,7.1,68.3,10.7,sr_legacy
167943,"Bread, potato",266.0,12.5,47.1,3.1,sr_legacy
167944,"Bread, cheese",408.0,10.4,44.8,20.8,sr_legacy
167945,"Focaccia, Italian flatbread, plain",249.0,8.8,35.8,7.9,sr_legacy
167946,"SCHIFF,TIGER'S MILK BAR",387.0,16.8,56.5,14.3,sr_legacy
167947,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",489.0,5.7,61.2,28.6,sr_legacy
167948,"Snacks, corn-based, extruded, onion-flavor",499.0,7.7,65.1,22.6,sr_legacy
167949,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",567.0,5.5,54.5,36.5,sr_legacy
167950,"Snacks, KRAFT, CORNNUTS, plain",446.0,8.5,71.9,15.6,sr_legacy
167951,"Snacks, crisped rice bar, chocolate chip",404.0,5.1,73.0,13.5,sr_legacy
167952,"Snacks, granola bars, hard, chocolate chip",438.0,7.3,72.1,16.3,sr_legacy
167953,"Fruit syrup",341.0,0.0,85.1,0.0,sr_legacy
167954,"Snacks, granola bars, soft, uncoated, plain",443.0,7.4,67.3,17.2,sr_legacy
167955,"Snacks, granola bars, soft, uncoated, peanut butter",426.0,10.5,64.4,15.8,sr_legacy
167956,"Topping, SMUCKER'S MAGIC SHELL",609.0,2.9,50.1,44.1,sr_legacy
167957,"Syrup, fruit flavored",261.0,0.0,65.1,0.0,sr_legacy
167958,"Snacks, oriental mix, rice-based",506.0,17.3,51.6,25.6,sr_legacy
167959,"Snacks, popcorn, air-popped",387.0,12.9,77.8,4.5,sr_legacy
167960,"Snacks, popcorn, cheese-flavor",526.0,9.3,51.6,33.2,sr_legacy
167961,"Snacks, pork skins, plain",544.0,61.3,0.0,31.3,sr_legacy
167962,"Snacks, potato chips, barbecue-flavor",487.0,6.5,55.9,31.1,sr_legacy
167963,"Snacks, potato chips, sour-cream-and-onion-flavor",531.0,8.1,51.5,33.9,sr_legacy
167964,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",463.0,9.8,66.5,16.9,sr_legacy
167965,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",362.0,11.1,81.3,2.6,sr_legacy
167966,"Snacks, rice cracker brown rice, plain",387.0,8.2,81.5,2.8,sr_legacy
167967,"Snacks, rice cakes, brown rice, buckwheat",380.0,9.0,80.1,3.5,sr_legacy
167968,"Snacks, trail mix, tropical",442.0,6.3,65.6,17.1,sr_legacy
167969,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",484.0,14.2,44.9,31.9,sr_legacy
167970,"Snacks, tortilla chips, taco-flavor",480.0,7.9,63.1,24.2,sr_legacy
167971,"Candies, TOOTSIE ROLL, chocolate-flavor roll",387.0,1.6,87.7,3.3,sr_legacy
167972,"Candies, butterscotch",391.0,0.0,90.4,3.3,sr_legacy
167973,"Candies, carob, unsweetened",540.0,8.2,56.3,31.4,sr_legacy
167974,"Candies, caramels",382.0,4.6,77.0,8.1,sr_legacy
167975,"Candies, CARAMELLO Candy Bar",462.0,6.2,63.8,21.2,sr_legacy
167976,"Candies, semisweet chocolate",480.0,4.2,63.9,30.0,sr_legacy
167977,"Candies, sweet chocolate",507.0,3.9,60.4,34.2,sr_legacy
167978,"Candies, sweet chocolate coated fondant",366.0,2.2,80.4,9.3,sr_legacy
167979,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",569.0,12.0,46.9,37.1,sr_legacy
167980,"Candies, confectioner's coating, butterscotch",539.0,2.2,67.1,29.1,sr_legacy
167981,"Ice creams, french vanilla, soft-serve",222.0,4.1,22.2,13.0,sr_legacy
167982,"Candies, YORK Peppermint Pattie",384.0,2.2,81.0,7.2,sr_legacy
167983,"Candies, TWIZZLERS NIBS CHERRY BITS",347.0,2.3,79.4,2.6,sr_legacy
167984,"Candies, SYMPHONY Milk Chocolate Bar",531.0,8.5,58.0,30.6,sr_legacy
167985,"Candies, 5TH AVENUE Candy Bar",482.0,8.8,62.7,24.0,sr_legacy
167986,"Candies, fondant, prepared-from-recipe",373.0,0.0,93.2,0.0,sr_legacy
167987,"Candies, fudge, chocolate, prepared-from-recipe",410.0,2.4,76.7,10.4,sr_legacy
167988,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",460.0,4.4,68.2,18.9,sr_legacy
167989,"Candies, gumdrops, starch jelly pieces",396.0,0.0,98.9,0.0,sr_legacy
167990,"Candies, hard",394.0,0.0,98.0,0.2,sr_legacy
167991,"Candies, jellybeans",375.0,0.0,93.5,0.1,sr_legacy
167992,"Candies, KIT KAT Wafer Bar",518.0,6.5,64.6,26.0,sr_legacy
167993,"Candies, KRACKEL Chocolate Bar",523.0,6.6,64.3,26.6,sr_legacy
167994,"Candies, MARS SNACKFOOD US, MARS Almond Bar",467.0,8.1,62.7,23.0,sr_legacy
167995,"Candies, marshmallows",318.0,1.8,81.3,0.2,sr_legacy
167996,"Candies, halavah, plain",469.0,12.5,60.5,21.5,sr_legacy
167997,"Candies, NESTLE, OH HENRY! Bar",462.0,7.7,65.5,23.0,sr_legacy
167998,"Puddings, chocolate, dry mix, instant, prepared with 2% milk",105.0,3.1,18.9,1.9,sr_legacy
167999,"Baking chocolate, mexican, squares",426.0,3.6,77.4,15.6,sr_legacy
168000,"Chocolate-flavored hazelnut spread",539.0,5.4,62.4,29.7,sr_legacy
168001,"Candies, milk chocolate coated peanuts",519.0,13.1,49.7,33.5,sr_legacy
168002,"Glutino, Gluten Free Wafers, Lemon Flavored",515.0,0.0,74.4,24.2,sr_legacy
168003,"Glutino, Gluten Free Wafers, Milk Chocolate",541.0,4.1,62.8,30.4,sr_legacy
168004,"Mary's Gone Crackers, Original Crackers, Organic Gluten Free",446.0,12.1,64.3,15.6,sr_legacy
168005,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",457.0,11.7,66.2,16.1,sr_legacy
168006,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Explosive Pizza",458.0,9.6,67.2,16.8,sr_legacy
168007,"Sage Valley, Gluten Free Vanilla Sandwich Cookies",499.0,3.1,71.9,22.1,sr_legacy
168008,"Schar, Gluten-Free, Classic White Rolls",239.0,3.3,50.5,2.6,sr_legacy
168009,"Schar, Gluten-Free, Wheat-Free, Classic White Bread",240.0,3.8,46.1,4.5,sr_legacy
168010,"Udi's, Gluten Free, Classic French Dinner Rolls",310.0,8.0,55.1,6.4,sr_legacy
168011,"Van's, Gluten Free, Totally Original Waffles",248.0,3.0,40.5,8.2,sr_legacy
168012,"Van's, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free",471.0,7.6,67.6,18.9,sr_legacy
168013,"Bread, multi-grain (includes whole-grain)",265.0,13.4,43.3,4.2,sr_legacy
168014,"Cookies, animal crackers (includes arrowroot, tea biscuits)",446.0,6.9,74.1,13.8,sr_legacy
168015,"Sweet Potatoes, french fried, crosscut, frozen, unprepared",209.0,1.7,25.5,11.1,sr_legacy
168016,"Sweet Potato puffs, frozen, unprepared",161.0,1.4,30.7,3.6,sr_legacy
168017,"Mouse nuts, roots (Alaska Native)",81.0,3.9,16.1,0.1,sr_legacy
168018,"Mouse nuts, seedlings (Alaska Native)",104.0,7.3,16.3,1.1,sr_legacy
168019,"Octopus (Alaska Native)",56.0,12.3,0.0,0.8,sr_legacy
168020,"Seal, bearded (Oogruk), meat, dried (Alaska Native)",351.0,82.6,0.0,2.3,sr_legacy
168021,"Fish, pike, northern, liver (Alaska Native)",156.0,16.6,4.3,8.0,sr_legacy
168022,"Rhubarb, wild, leaves (Alaska Native)",61.0,4.2,9.9,0.5,sr_legacy
